CodigoDisciplina;PeriodoLetivo;CodigoTurma;NumeroModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
60463;20120102;4605;6;11;36;57489;ReprEvadiu;6;59;515;6;4919;0.008105899;0.043156082;0.125136983;0.823601037;466;2481;7194;47348;0;44;0;91;16232;1;5382;45;436
60463;20120102;4605;3;8;12;20969;Sucesso;1;14;55;11;2371;0;0.03447947;0.194382183;0.771138347;0;723;4076;16170;0;11;0;24;6251;0;0;12;128
60463;20120102;4605;6;9;24;45808;Sucesso;2;21;0;11;3010;0;0.052239783;0.267551519;0.680208697;0;2393;12256;31159;0;20;0;52;14078;1;9168;71;234
60463;20120102;4605;6;5;20;35284;Sucesso;6;36;437;0;372;0.299880966;0;0.099818615;0.600300419;10581;0;3522;21181;0;27;0;38;8734;1;3391;17;260
60463;20120102;4605;3;21;13;25084;Sucesso;1;30;1820;3;1189;0.02260405;0.050271089;0.095080529;0.832044331;567;1261;2385;20871;0;35;0;32;6928;0;0;6;178
60463;20120102;4605;6;19;28;59915;Sucesso;3;60;572;5;2476;0.009463406;0.081598932;0.099958274;0.808979387;567;4889;5989;48470;0;56;0;82;20203;1;8140;56;383
60463;20120102;4605;3;8;11;18247;ReprEvadiu;1;11;0;6;1211;0;0;0.337699348;0.662300652;0;0;6162;12085;0;11;0;19;7084;0;0;9;91
60463;20120102;4605;6;6;17;32325;ReprEvadiu;1;13;0;6;1263;0;0;0.374570766;0.625429234;0;0;12108;20217;0;20;0;29;9567;1;6055;39;145
60463;20120102;4605;3;4;9;6156;ReprEvadiu;1;12;515;0;13;0;0;0.116959064;0.883040936;0;0;720;5436;0;5;0;7;695;0;0;1;52
60463;20120102;4605;6;5;15;12438;ReprEvadiu;1;20;475;0;13;0;0;0.05788712;0.94211288;0;0;720;11718;0;12;0;12;1087;0;1453;2;107
60465;20120102;4603;6;3;12;19409;ReprEvadiu;0;5;29;0;16;0;0;0.180431758;0.819568242;0;0;3502;15907;0;5;0;53;10265;0;0;2;129
60465;20120102;4603;3;9;13;18399;Sucesso;1;23;1349;0;257;0;0.093537692;0.390727757;0.515734551;0;1721;7189;9489;0;6;0;38;7343;0;0;5;159
60465;20120102;4603;6;2;22;23637;Sucesso;1;23;0;0;257;0;0.174895291;0.316833778;0.508270931;0;4134;7489;12014;0;10;0;53;9167;0;0;7;198
60465;20120102;4603;3;6;9;6413;ReprEvadiu;0;4;32;0;308;0;0.288008732;0.374707625;0.337283643;0;1847;2403;2163;0;3;0;24;2962;0;0;2;86
60465;20120102;4603;6;6;16;14619;ReprEvadiu;0;7;300;0;308;0;0.259593679;0.293248512;0.447157808;0;3795;4287;6537;0;6;0;53;8511;0;0;4;141
60465;20120102;4603;3;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60465;20120102;4603;6;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60463;20120102;4604;3;4;6;5382;Sucesso;1;11;385;1;51;0;0.042549238;0.308063917;0.649386845;0;229;1658;3495;0;9;0;14;2165;0;52;4;75
60463;20120102;4604;6;4;11;11145;Sucesso;1;13;300;1;51;0;0.088829071;0.206101391;0.705069538;0;990;2297;7858;0;26;0;17;2707;1;617;12;135
60463;20120102;4604;3;14;8;11225;Sucesso;1;10;207;0;35;0.322227171;0.084632517;0.313140312;0.28;3617;950;3515;3143;0;23;0;12;3076;0;50;4;99
60463;20120102;4604;6;14;20;26502;Sucesso;3;19;631;1;563;0.222549242;0.143913667;0.260885971;0.372651121;5898;3814;6914;9876;0;29;0;54;10595;1;2102;15;212
60463;20120102;4604;3;17;15;26117;Sucesso;1;38;1691;2;1854;0;0.047363786;0.201439675;0.751196539;0;1237;5261;19619;0;13;0;46;8274;0;321;5;241
60463;20120102;4604;6;18;32;60843;Sucesso;1;63;1603;2;2904;0.028022944;0.124435021;0.235524218;0.612017816;1705;7571;14330;37237;0;29;0;118;19277;1;6442;34;575
60463;20120102;4604;3;2;4;5921;ReprEvadiu;0;6;0;0;334;0;0;0.332207397;0.667792603;0;0;1967;3954;0;6;0;12;1135;0;0;0;65
60463;20120102;4604;6;8;10;17273;ReprEvadiu;0;16;71;0;334;0.040409888;0;0.113877149;0.845712962;698;0;1967;14608;0;22;0;43;7306;1;1528;29;184
60463;20120102;4604;3;3;4;1988;ReprEvadiu;0;0;0;0;0;0;0.153420523;0.569416499;0.277162978;0;305;1132;551;0;2;0;0;0;0;0;0;10
60463;20120102;4604;6;0;6;3959;ReprEvadiu;0;1;0;0;0;0;0.152816368;0.708007072;0.13917656;0;605;2803;551;0;8;0;3;514;0;0;2;32
60463;20120102;4604;3;1;6;10036;ReprEvadiu;1;8;304;9;3613;0;0.200079713;0.122359506;0.677560781;0;2008;1228;6800;0;5;0;19;2266;0;0;10;57
60463;20120102;4604;6;1;9;14865;ReprEvadiu;1;10;17;9;3613;0;0.135082408;0.121695257;0.743222334;0;2008;1809;11048;0;6;0;94;6168;0;428;10;142
60463;20120102;4604;3;4;10;18021;Sucesso;3;10;0;5;949;0;0.595693913;0.320625936;0.083680151;0;10735;5778;1508;0;11;0;20;7281;0;0;8;94
60463;20120102;4604;6;6;19;41446;Sucesso;3;17;0;5;949;0;0.445929643;0.406022294;0.148048063;0;18482;16828;6136;0;16;0;41;13590;1;10772;94;187
60463;20120102;4604;6;20;30;64859;Sucesso;3;53;1165;51;8509;0.029386824;0.07664318;0.133936693;0.760033303;1906;4971;8687;49295;0;36;0;60;14011;1;4790;106;445
60463;20120102;4604;3;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
60463;20120102;4605;3;10;14;14567;Sucesso;2;16;81;0;949;0;0.087869843;0.463101531;0.449028626;0;1280;6746;6541;0;16;0;29;4791;0;300;2;109
60463;20120102;4605;6;20;38;72796;Sucesso;10;122;136;77;8831;0;0.117602616;0.280990714;0.601406671;0;8561;20455;43780;0;73;0;110;15560;1;10941;151;751
60463;20120102;4605;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4605;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4604;3;4;3;3406;Sucesso;0;6;324;1;49;0;0;0.088079859;0.911920141;0;0;300;3106;0;3;0;5;696;0;0;1;42
60463;20120102;4604;6;8;11;14482;Sucesso;0;16;196;3;2221;0;0;0.046126226;0.953873774;0;0;668;13814;0;16;0;22;4578;1;895;16;157
60463;20120102;4604;3;3;6;5139;ReprEvadiu;1;6;383;0;15;1;0;0;0;5139;0;0;0;0;11;0;7;1794;0;0;3;53
60463;20120102;4604;6;2;12;9089;ReprEvadiu;1;6;0;0;15;0.916602487;0;0;0.083397513;8331;0;0;758;0;20;0;13;3834;0;213;10;83
60463;20120102;4604;3;4;10;11069;ReprEvadiu;1;14;312;0;606;0;0.042280242;0.062607282;0.895112476;0;468;693;9908;0;5;0;16;1888;0;0;1;73
60463;20120102;4604;6;4;18;20308;ReprEvadiu;1;16;0;0;606;0.015067954;0.023045105;0.094937955;0.866948986;306;468;1928;17606;0;25;0;29;3600;1;1748;17;139
60463;20120102;4604;3;8;10;15863;Sucesso;1;20;641;13;2983;0;0.050810061;0.290235138;0.6589548;0;806;4604;10453;0;12;0;32;4205;0;111;16;132
60463;20120102;4604;6;10;24;44662;Sucesso;5;41;991;40;7991;0;0.085217859;0.188168913;0.726613228;0;3806;8404;32452;0;26;0;66;12698;1;1614;65;302
60463;20120102;4605;3;12;9;9834;ReprEvadiu;1;7;341;18;2556;0;0.267947936;0.292759813;0.439292251;0;2635;2879;4320;0;14;0;4;783;0;0;21;77
60463;20120102;4605;6;5;16;14359;ReprEvadiu;1;10;0;18;2565;0;0.392297514;0.221672818;0.386029668;0;5633;3183;5543;0;16;0;11;1993;1;400;24;141
60463;20120102;4605;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4605;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4604;3;1;6;6719;Sucesso;2;10;50;4;382;0;0;0.139157613;0.860842387;0;0;935;5784;0;6;0;3;701;0;0;6;94
60463;20120102;4604;6;0;9;11384;Sucesso;2;14;0;4;542;0;0;0.113404779;0.886595221;0;0;1291;10093;0;9;0;9;1282;1;416;12;145
60463;20120102;4604;3;4;10;16722;Sucesso;2;12;908;11;2304;0;0.019495276;0.184786509;0.795718216;0;326;3090;13306;0;12;0;24;6828;0;0;15;101
60463;20120102;4604;6;3;21;38738;Sucesso;4;18;0;13;3967;0.021322732;0.063710052;0.174763798;0.740203418;826;2468;6770;28674;0;21;0;54;11724;1;5720;63;201
60463;20120102;4604;6;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
60463;20120102;4604;3;19;17;31403;ReprEvadiu;3;34;2775;30;4220;0;0.154603063;0.495462217;0.34993472;0;4855;15559;10989;0;36;0;15;2411;0;45;36;254
60463;20120102;4604;6;11;33;77944;ReprEvadiu;15;66;1799;40;7262;0.040067228;0.111644257;0.496061275;0.35222724;3123;8702;38665;27454;0;59;0;35;5141;1;10410;109;555
60463;20120102;4604;3;0;2;453;ReprEvadiu;0;0;0;0;0;0;0;1;0;0;0;453;0;0;0;0;10;439;0;0;0;12
60463;20120102;4604;6;0;2;453;ReprEvadiu;0;0;0;0;0;0;0;1;0;0;0;453;0;0;0;0;10;439;0;0;0;12
60463;20120102;4604;3;25;15;23441;ReprEvadiu;6;33;547;5;1820;0;0.016338893;0.451815196;0.531845911;0;383;10591;12467;0;22;0;49;5960;0;76;19;248
60463;20120102;4604;6;10;30;48491;ReprEvadiu;12;51;1576;24;6078;0;0.014085088;0.396011631;0.589903281;0;683;19203;28605;0;29;0;70;9321;1;2283;72;423
60463;20120102;4604;6;0;4;5067;ReprEvadiu;0;10;0;0;0;0;0;0.293862246;0.706137754;0;0;1489;3578;0;0;0;25;2861;0;0;0;67
60463;20120102;4604;3;2;5;5537;Sucesso;1;7;0;3;571;0;0.144843778;0.117933899;0.737222323;0;802;653;4082;0;7;0;10;1967;0;0;8;42
60463;20120102;4604;6;3;12;15670;Sucesso;1;8;300;3;571;0;0.245245692;0.268091895;0.486662412;0;3843;4201;7626;0;19;0;22;2725;2;6995;103;93
60463;20120102;4605;3;23;13;18931;Sucesso;2;19;354;23;3719;0;0;0.015847023;0.984152977;0;0;300;18631;0;16;0;13;1060;0;78;26;137
60463;20120102;4605;6;15;30;35188;Sucesso;4;24;300;41;6297;0.011253837;0.009690804;0.031345913;0.947709446;396;341;1103;33348;0;28;0;18;1991;1;1043;61;254
60463;20120102;4605;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4605;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4604;3;2;4;7141;Sucesso;4;14;487;0;1034;0;0.308780283;0;0.691219717;0;2205;0;4936;0;6;0;14;1714;0;0;4;133
60463;20120102;4604;6;3;16;24595;Sucesso;5;19;6;0;2564;0.036592803;0.231388494;0.20918886;0.522829843;900;5691;5145;12859;0;26;0;49;8465;1;1956;65;261
60463;20120102;4604;3;3;3;2953;ReprEvadiu;0;1;0;3;1058;0;0;0.101591602;0.898408398;0;0;300;2653;0;1;0;5;538;0;0;3;15
60463;20120102;4604;6;3;7;6081;ReprEvadiu;0;1;0;3;1058;0;0;0.099654662;0.900345338;0;0;606;5475;0;3;0;8;1164;1;635;25;30
60463;20120102;4604;3;3;13;12571;Sucesso;5;20;0;1;1015;0;0;0.072309283;0.927690717;0;0;909;11662;0;7;0;10;1981;0;0;6;90
60463;20120102;4604;6;11;27;31493;Sucesso;6;24;918;1;1315;0.022449433;0;0.246245197;0.731305369;707;0;7755;23031;0;20;0;32;7103;1;3863;62;198
60463;20120102;4605;3;0;1;359;ReprEvadiu;0;1;0;0;313;1;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;5
60463;20120102;4605;6;0;1;359;ReprEvadiu;0;1;0;0;313;1;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;5
60463;20120102;4605;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4605;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4605;3;3;5;4052;ReprEvadiu;0;2;0;2;1318;0;0;0.482477789;0.517522211;0;0;1955;2097;0;4;0;18;1522;0;0;2;36
60463;20120102;4605;6;4;14;13700;ReprEvadiu;0;2;0;7;2784;0;0.108394161;0.417372263;0.474233577;0;1485;5718;6497;0;10;0;61;7131;1;1863;20;116
60463;20120102;4605;3;16;13;22539;Sucesso;3;30;474;15;2498;0;0.121300856;0.029371312;0.849327832;0;2734;662;19143;0;17;0;24;3679;0;39;18;218
60463;20120102;4605;6;13;31;45444;Sucesso;9;57;1756;0;1826;0;0.067819734;0.595612182;0.336568084;0;3082;27067;15295;0;26;0;90;19724;1;2776;23;336
60463;20120102;4605;3;5;10;11284;ReprEvadiu;1;12;0;2;876;0;0;0.218185041;0.781814959;0;0;2462;8822;0;10;0;33;3107;0;0;3;113
60463;20120102;4605;6;11;25;28627;ReprEvadiu;2;21;361;2;1573;0;0;0.403849513;0.596150487;0;0;11561;17066;0;20;0;62;7587;1;5214;35;251
60463;20120102;4605;3;39;20;58285;Sucesso;12;90;4703;70;7245;0;0.127288325;0.187612593;0.685099082;0;7419;10935;39931;0;28;0;58;11770;0;357;86;482
60463;20120102;4605;6;31;39;112192;Sucesso;13;116;497;118;13473;0.01630241;0.094926554;0.14850435;0.740266686;1829;10650;16661;83052;0;35;0;96;19328;1;8123;215;793
60463;20120102;4604;3;3;7;5726;Sucesso;1;10;0;0;0;0;0.128187216;0.655082082;0.216730702;0;734;3751;1241;0;2;0;7;759;0;0;1;46
60463;20120102;4604;6;5;14;19550;Sucesso;1;16;55;0;138;0.149565217;0.065626598;0.456521739;0.328286445;2924;1283;8925;6418;0;14;0;54;8691;1;2826;27;150
60463;20120102;4605;6;4;28;53457;Sucesso;6;59;300;30;3612;0;0.086592963;0.069326749;0.844080289;0;4629;3706;45122;0;31;0;53;8040;1;3878;62;450
60463;20120102;4605;3;5;13;13187;ReprEvadiu;2;10;205;0;1404;0;0;0.081368014;0.918631986;0;0;1073;12114;0;11;0;12;1894;0;0;2;83
60463;20120102;4605;6;13;26;28385;ReprEvadiu;2;20;210;0;3235;0;0;0.111995772;0.888004228;0;0;3179;25206;0;25;0;45;7308;0;400;4;205
60463;20120102;4605;3;6;10;16610;ReprEvadiu;2;26;634;40;5391;0.038109573;0;0;0.961890427;633;0;0;15977;0;11;0;13;3029;0;0;42;85
60463;20120102;4605;6;4;15;24429;ReprEvadiu;3;30;317;45;5917;0.045847149;0;0;0.954152851;1120;0;0;23309;0;21;0;24;5342;1;1406;62;132
60463;20120102;4605;3;15;8;14024;ReprEvadiu;1;17;36;2;2462;0.029449515;0;0.02916429;0.941386195;413;0;409;13202;0;10;0;1;666;0;3;4;165
60463;20120102;4605;6;0;10;15648;ReprEvadiu;1;18;0;2;2480;0.026393149;0;0.086912065;0.886694785;413;0;1360;13875;0;13;0;1;666;0;44;6;192
60463;20120102;4605;3;8;10;18249;Sucesso;5;7;855;6;2932;0;0.079949586;0.185763603;0.73428681;0;1459;3390;13400;0;14;0;11;1618;0;0;13;114
60463;20120102;4605;6;6;22;40495;Sucesso;6;13;23;12;4581;0.067835535;0.118384986;0.185701939;0.62807754;2747;4794;7520;25434;0;21;0;32;6128;2;10210;57;212
60463;20120102;4605;3;4;6;6494;ReprEvadiu;1;4;0;0;0;0;0;0.07052664;0.92947336;0;0;458;6036;0;8;0;15;1869;0;0;3;47
60463;20120102;4605;6;2;9;15933;ReprEvadiu;1;4;0;0;0;0.054227076;0;0.028745371;0.917027553;864;0;458;14611;0;23;0;25;3840;1;2735;46;84
60463;20120102;4605;3;2;5;2780;Sucesso;1;7;0;0;0;0;0;1;0;0;0;2780;0;0;2;0;4;536;0;0;1;22
60463;20120102;4605;6;0;8;6481;Sucesso;1;7;0;0;0;0;0;0.727511187;0.272488813;0;0;4715;1766;0;7;0;10;2465;1;863;17;40
60463;20120102;4605;3;3;9;11446;Sucesso;2;18;30;0;300;0;0.297221737;0.569631312;0.133146951;0;3402;6520;1524;0;10;0;23;4245;0;0;3;105
60463;20120102;4605;6;4;20;20529;Sucesso;3;28;309;0;300;0;0.183934921;0.434361148;0.381703931;0;3776;8917;7836;0;19;0;52;6516;1;2592;67;207
60463;20120102;4605;3;2;4;2439;Sucesso;1;4;0;0;56;0;0.263222632;0.423124231;0.313653137;0;642;1032;765;0;6;0;0;0;0;0;3;32
60463;20120102;4605;6;4;8;5535;Sucesso;1;4;0;0;56;0;0.263053297;0.186449864;0.550496838;0;1456;1032;3047;0;10;0;1;10;1;1697;9;59
60463;20120102;4605;3;33;18;30607;Sucesso;1;37;14;8;3031;0.097265331;0.068611755;0.185676479;0.648446434;2977;2100;5683;19847;0;22;0;30;5868;0;69;9;258
60463;20120102;4605;6;25;38;68651;Sucesso;1;79;702;11;5637;0.067952397;0.06080028;0.192422543;0.67882478;4665;4174;13210;46602;0;39;0;53;10550;1;5505;39;621
60463;20120102;4605;3;6;10;9262;ReprEvadiu;1;6;0;0;912;0;0.245411358;0.13949471;0.615093932;0;2273;1292;5697;0;11;0;21;3868;0;0;2;65
60463;20120102;4605;6;10;20;24185;ReprEvadiu;1;10;335;0;912;0;0.161174282;0.343063883;0.495761836;0;3898;8297;11990;0;21;0;54;10747;1;4258;16;158
60463;20120102;4605;3;27;17;32492;Sucesso;1;17;91;37;5371;0.009233042;0.123661209;0.284254586;0.582851163;300;4018;9236;18938;0;37;0;30;7958;0;0;40;210
60463;20120102;4605;6;5;31;90059;Sucesso;2;26;33;67;9010;0.008216836;0.193284402;0.210972807;0.587525955;740;17407;19000;52912;0;49;0;63;17099;2;21028;252;466
60465;20120102;4603;3;11;9;23393;Sucesso;2;14;272;50;3020;0;0.236310007;0.438165263;0.32552473;0;5528;10250;7615;0;6;0;47;7753;0;0;54;144
60465;20120102;4603;6;16;20;42878;Sucesso;4;30;2229;78;6994;0;0.239749988;0.373384953;0.386865059;0;10280;16010;16588;0;12;0;88;12593;0;0;86;256
60465;20120102;4603;3;4;4;6083;ReprEvadiu;0;3;41;0;0;0;0;0.049317771;0.950682229;0;0;300;5783;0;2;0;16;3047;0;0;0;55
60463;20120102;4604;3;0;2;3582;ReprEvadiu;0;5;0;0;1189;0;0;0.298715801;0.701284199;0;0;1070;2512;0;0;0;3;515;0;0;0;24
60463;20120102;4604;6;0;3;4853;ReprEvadiu;0;6;0;0;1189;0;0;0.428394807;0.571605193;0;0;2079;2774;0;5;0;3;515;0;0;2;36
60463;20120102;4604;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20120102;4603;3;8;6;7383;ReprEvadiu;1;4;0;0;0;0;0.049031559;0.588514154;0.362454287;0;362;4345;2676;0;5;0;23;4029;0;0;3;50
60465;20120102;4603;6;6;11;14608;ReprEvadiu;1;4;0;0;29;0;0.118975904;0.398411829;0.482612267;0;1738;5820;7050;0;7;0;41;7495;0;0;5;90
60465;20120102;4603;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20120102;4603;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20120102;4603;3;8;9;10307;ReprEvadiu;0;4;908;0;491;0;0.340642282;0.508683419;0.150674299;0;3511;5243;1553;0;6;0;25;3721;0;0;2;95
60465;20120102;4603;6;5;18;15336;ReprEvadiu;0;8;0;0;1036;0;0.32909494;0.500521648;0.170383412;0;5047;7676;2613;0;10;0;46;5757;0;0;4;163
60465;20120102;4603;6;0;15;16381;ReprEvadiu;4;36;0;2;621;0;0.117270008;0.78401807;0.098711922;0;1921;12843;1617;0;6;0;45;4837;0;0;10;177
60465;20120102;4603;3;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20120102;4603;6;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60463;20120102;4604;3;2;9;17532;Sucesso;1;17;138;14;1329;0.06764773;0.017111567;0.273556924;0.641683778;1186;300;4796;11250;0;11;0;38;5221;0;0;18;129
60463;20120102;4604;6;4;17;26761;Sucesso;1;21;252;14;1329;0.044318224;0.011210343;0.215761743;0.728709689;1186;300;5774;19501;0;34;0;45;6523;1;1908;31;207
60463;20120102;4604;3;13;13;11128;Sucesso;1;20;59;0;15;0.084561467;0.62473041;0.093997124;0.196710999;941;6952;1046;2189;0;17;0;17;3154;0;24;3;120
60463;20120102;4604;6;16;25;25705;Sucesso;1;26;0;0;144;0.054425209;0.481773974;0.314024509;0.149776308;1399;12384;8072;3850;0;27;0;40;8014;2;2560;34;229
60463;20120102;4604;3;0;1;724;ReprEvadiu;0;1;0;0;0;0;0;0;1;0;0;0;724;0;0;0;2;663;0;0;0;5
60463;20120102;4604;6;0;2;1420;ReprEvadiu;0;8;0;0;0;0;0;0;1;0;0;0;1420;0;7;0;2;663;0;3;0;36
60463;20120102;4604;3;3;10;11811;Sucesso;4;14;1544;14;2527;0.043942088;0.157649649;0.07332148;0.725086784;519;1862;866;8564;0;6;0;6;1515;0;0;18;88
60463;20120102;4604;6;4;18;27786;Sucesso;4;19;0;14;2990;0.018678471;0.077808969;0.245051465;0.658461096;519;2162;6809;18296;0;20;0;16;4333;1;5755;63;154
60463;20120102;4604;3;1;4;1476;ReprEvadiu;0;0;0;0;312;0;0.423441734;0.576558266;0;0;625;851;0;0;2;0;3;350;0;0;0;15
60463;20120102;4604;6;0;5;1531;ReprEvadiu;0;0;0;0;312;0;0.444154148;0.555845852;0;0;680;851;0;0;3;0;4;391;0;0;0;18
60463;20120102;4604;3;6;11;12132;Sucesso;1;14;705;0;1040;0.158176723;0.116633696;0.336960106;0.388229476;1919;1415;4088;4710;0;9;0;9;2084;0;0;2;99
60463;20120102;4604;3;3;11;8627;Sucesso;2;8;0;0;470;0;0;0.261040918;0.738959082;0;0;2252;6375;0;12;0;16;2977;0;0;6;70
60463;20120102;4604;6;5;18;18664;Sucesso;2;11;0;0;1538;0;0;0.16882769;0.83117231;0;0;3151;15513;0;20;0;29;5435;1;3388;31;142
60463;20120102;4604;3;14;9;9581;Sucesso;4;13;1010;0;6;0.031311972;0.049681662;0.138085795;0.780920572;300;476;1323;7482;0;17;0;6;365;0;0;4;106
60463;20120102;4604;6;7;17;16179;Sucesso;4;13;0;0;6;0.018542555;0.064528092;0.100809692;0.816119661;300;1044;1631;13204;0;24;0;6;365;1;1179;31;142
60463;20120102;4604;3;2;3;3079;Sucesso;3;5;0;0;0;0;0;0.117245859;0.882754141;0;0;361;2718;0;3;0;6;1147;0;0;3;27
60465;20120101;4448;6;8;20;29659;ReprEvadiu;0;10;0;17;1757;0;0.081155804;0.193229711;0.725614485;0;2407;5731;21521;0;25;0;75;10340;0;0;23;226
60465;20120101;4448;3;18;13;20876;Sucesso;2;17;1313;0;31;0.01690937;0.07803219;0.396436099;0.508622341;353;1629;8276;10618;0;11;0;30;6570;0;0;6;139
60465;20120101;4448;6;7;28;30276;Sucesso;3;23;0;0;31;0.054234377;0.081318536;0.389351301;0.475095785;1642;2462;11788;14384;0;23;0;39;8040;0;0;9;200
60465;20120101;4448;3;36;16;41779;Sucesso;8;40;1662;5;633;0.026640178;0.16221068;0.142416046;0.668733096;1113;6777;5950;27939;0;9;0;71;10870;0;0;18;373
60465;20120101;4448;6;44;30;79556;Sucesso;10;54;995;5;658;0.019168887;0.209487656;0.162891548;0.608451908;1525;16666;12959;48406;0;18;0;145;25296;0;0;24;614
60465;20120101;4448;3;12;12;15420;Sucesso;0;15;616;10;1049;0;0.262127108;0;0.737872892;0;4042;0;11378;0;8;0;45;5029;0;0;12;139
60465;20120101;4448;6;0;18;23294;Sucesso;1;18;0;37;3473;0;0.206448012;0;0.793551988;0;4809;0;18485;0;16;0;63;6290;0;0;42;202
60500;20120101;4468;3;13;11;19644;ReprEvadiu;0;25;116;0;7;0;0.246996538;0.520057015;0.232946447;0;4852;10216;4576;0;21;0;59;9217;1;1616;32;224
60500;20120101;4468;6;2;18;37378;ReprEvadiu;0;51;18;0;20;0;0.225506983;0.498073733;0.276419284;0;8429;18617;10332;0;28;0;89;19619;2;1656;32;373
60500;20120101;4468;3;15;15;28822;Sucesso;1;22;856;0;547;0.142599403;0.010512803;0.152626466;0.694261328;4110;303;4399;20010;0;28;0;22;5894;1;5934;37;179
60500;20120101;4468;6;8;25;46858;Sucesso;1;24;0;0;547;0.118357591;0.03858466;0.244419309;0.59863844;5546;1808;11453;28051;0;51;0;56;15047;2;5962;39;276
60500;20120101;4468;3;2;3;2272;ReprEvadiu;0;0;0;0;0;0.132042254;0.236795775;0;0.631161972;300;538;0;1434;0;0;0;3;469;0;1294;8;12
60500;20120101;4468;6;10;6;7156;ReprEvadiu;0;2;364;0;0;0.041922862;0.117104528;0.041922862;0.799049748;300;838;300;5718;0;6;0;8;1926;1;1294;10;53
60500;20120101;4468;3;9;8;21784;Sucesso;5;40;0;0;38;0.015883217;0.125275432;0.562155711;0.296685641;346;2729;12246;6463;0;15;0;44;10362;1;3567;35;179
60500;20120101;4468;3;15;13;22594;Sucesso;0;28;304;0;839;0;0.345534213;0.247809153;0.406656635;0;7807;5599;9188;0;20;0;44;8114;1;3229;32;187
60500;20120101;4468;6;12;26;49152;Sucesso;0;50;535;0;839;0.012247721;0.303934733;0.352539063;0.331278483;602;14939;17328;16283;0;46;0;90;22425;2;3481;47;361
60500;20120101;4468;3;2;6;14252;ReprEvadiu;0;1;0;0;23;0.253578445;0.201445411;0.336444008;0.208532136;3614;2871;4795;2972;0;3;0;28;6710;1;5666;23;71
60500;20120101;4468;6;2;13;27695;ReprEvadiu;0;5;203;0;49;0.225347536;0.159956671;0.392670157;0.222025636;6241;4430;10875;6149;0;26;0;54;12768;2;5789;35;175
60500;20120101;4468;3;8;10;28099;Sucesso;0;9;344;4;2297;0.095163529;0.123491939;0.010676537;0.770667995;2674;3470;300;21655;0;13;0;57;6507;1;3508;47;181
