CodigoPessoa;CodigoDisciplina;PeriodoLetivo;NumeroModulos;CodigoTurma;NumeroModulo;NumeroUltimoModulo;Login_Quantidade;Numero_Dias_Acessados_Modulo;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal;Turno_TempoUsoTotal_Somado;QuantidadeMatriculasValidas;QuantidadeMatriculasAprovadas;MatriculasPercentualAproveitamento;StatusMatricula;Evadido;Forum_Quantidade_Post;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso;Assignment_View_TempoUso_Somado;Resource_View_Quantidade;Resource_View_Quantidade_Somado;Resource_View_Tempo;Resource_View_Tempo_Somado;Questionario_Quantidade;Questionario_Quantidade_Somado;Questionario_TempoUso;Questionario_TempoUso_Somado;Log_Post_Quantidade;Log_Post_Quantidade_Somado;Log_View_Quantidade;Log_View_Quantidade_Somado;Disciplina_Reprovado
31273;60463;20120102;9;4605;6;12;11;6;36;4711;57489;4;4;100;Reprovado;ReprEvadiu;0;6;4;59;515;0;6;616;4919;0;0.008105899;0.096582467;0.043156082;0.127361494;0.125136983;0.776056039;0.823601037;0;466;455;2481;600;7194;3656;47348;0;0;1;44;0;0;5;91;1058;16232;0;1;331;5382;0;45;27;436;0
31283;60463;20120102;9;4605;6;11;9;4;24;9418;45808;4;4;100;Aprovado;Sucesso;0;2;0;21;0;0;11;300;3010;0;0;0.144298152;0.052239783;0.319388405;0.267551519;0.536313442;0.680208697;0;0;1359;2393;3008;12256;5051;31159;0;0;0;20;0;0;14;52;3388;14078;0;1;4340;9168;26;71;27;234;0
31513;60463;20120102;9;4605;6;11;5;3;20;1645;35284;4;4;100;Aprovado;Sucesso;0;6;3;36;437;0;0;0;372;0;0.299880966;0;0;0.193920973;0.099818615;0.806079027;0.600300419;0;10581;0;0;319;3522;1326;21181;0;0;2;27;0;0;1;38;98;8734;0;1;318;3391;0;17;17;260;0
31519;60463;20120102;9;4605;6;10;19;6;28;9627;59915;2;1;50;Aprovado;Sucesso;0;3;11;60;572;0;5;295;2476;0;0.009463406;0.162979121;0.081598932;0.089539836;0.099958274;0.747481043;0.808979387;0;567;1569;4889;862;5989;7196;48470;0;0;7;56;0;0;25;82;4981;20203;0;1;1306;8140;3;56;73;383;0
31535;60463;20120102;9;4605;6;9;6;2;17;3618;32325;4;4;100;Reprovado;ReprEvadiu;0;1;0;13;0;0;6;0;1263;0;0;0;0;1;0.374570766;0;0.625429234;0;0;0;0;3618;12108;0;20217;0;0;0;20;0;0;3;29;925;9567;0;1;1700;6055;6;39;13;145;0
31574;60463;20120102;9;4605;6;11;5;2;15;1257;12438;4;3;75;Reprovado;ReprEvadiu;0;1;2;20;475;0;0;0;13;0;0;0;0;0;0.05788712;1;0.94211288;0;0;0;0;0;720;1257;11718;0;0;2;12;0;0;0;12;0;1087;0;0;335;1453;0;2;11;107;0
27820;60465;20120102;9;4603;6;6;3;3;12;1578;19409;6;4;66.67;Reprovado;ReprEvadiu;0;0;1;5;29;0;0;0;16;0;0;0;0;0;0.180431758;1;0.819568242;0;0;0;0;0;3502;1578;15907;0;0;1;5;0;0;9;53;929;10265;0;0;0;0;0;2;19;129;0
30904;60465;20120102;9;4603;6;9;2;2;22;600;23637;2;2;100;Aprovado;Sucesso;0;1;0;23;0;0;0;0;257;0;0;0;0.174895291;0;0.316833778;1;0.508270931;0;0;0;4134;0;7489;600;12014;0;0;0;10;0;0;0;53;0;9167;0;0;0;0;0;7;2;198;0
30988;60465;20120102;9;4603;6;7;6;3;16;3115;14619;1;1;100;Reprovado;ReprEvadiu;0;0;1;7;300;0;0;0;308;0;0;0.395184591;0.259593679;0.604815409;0.293248512;0;0.447157808;0;0;1231;3795;1884;4287;0;6537;0;0;1;6;0;0;6;53;1266;8511;0;0;0;0;0;4;19;141;0
31360;60465;20120102;9;4603;6;1;0;0;1;0;0;3;2;66.67;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
595;60463;20120102;9;4604;6;8;4;2;11;726;11145;10;10;100;Aprovado;Sucesso;0;1;0;13;300;0;1;0;51;0;0;0.556473829;0.088829071;0.443526171;0.206101391;0;0.705069538;0;0;404;990;322;2297;0;7858;0;0;2;26;0;0;0;17;0;2707;0;1;12;617;0;12;11;135;0
14004;60463;20120102;9;4604;6;9;14;4;20;5376;26502;7;7;100;Aprovado;Sucesso;2;3;6;19;631;1;1;356;563;0.301525298;0.222549242;0;0.143913667;0.132068452;0.260885971;0.56640625;0.372651121;1621;5898;0;3814;710;6914;3045;9876;0;0;2;29;0;0;25;54;2856;10595;0;1;82;2102;3;15;56;212;0
17083;60463;20120102;9;4604;6;12;18;6;32;9394;60843;3;3;100;Aprovado;Sucesso;0;1;14;63;1603;0;2;363;2904;0.149563551;0.028022944;0.35512029;0.124435021;0.201724505;0.235524218;0.293591654;0.612017816;1405;1705;3336;7571;1895;14330;2758;37237;0;0;5;29;0;0;26;118;3729;19277;0;1;241;6442;1;34;89;575;0
27794;60463;20120102;9;4604;6;8;8;3;10;3433;17273;8;5;62.5;Desistente;ReprEvadiu;0;0;3;16;71;0;0;0;334;0.203320711;0.040409888;0;0;0;0.113877149;0.796679289;0.845712962;698;698;0;0;0;1967;2735;14608;0;0;3;22;0;0;15;43;2557;7306;0;1;168;1528;0;29;39;184;0
27881;60463;20120102;9;4604;6;8;0;0;6;0;3959;5;4;80;Desistente;ReprEvadiu;0;0;0;1;0;0;0;0;0;0;0;0;0.152816368;0;0.708007072;0;0.13917656;0;0;0;605;0;2803;0;551;0;0;0;8;0;0;0;3;0;514;0;0;0;0;0;2;0;32;0
27980;60463;20120102;9;4604;6;6;1;1;9;3559;14865;4;2;50;Desistente;ReprEvadiu;0;1;1;10;17;0;9;0;3613;0;0;0;0.135082408;0;0.121695257;1;0.743222334;0;0;0;2008;0;1809;3559;11048;0;0;1;6;0;0;71;94;3078;6168;0;0;428;428;0;10;77;142;0
30627;60463;20120102;9;4604;6;9;6;3;19;1674;41446;4;4;100;Aprovado;Sucesso;0;3;0;17;0;0;5;0;949;0;0;0.17921147;0.445929643;0.641577061;0.406022294;0.17921147;0.148048063;0;0;300;18482;1074;16828;300;6136;0;0;0;16;0;0;2;41;57;13590;0;1;524;10772;3;94;11;187;0
31481;60463;20120102;9;4604;6;11;20;6;30;9662;64859;3;3;100;Aprovado;Sucesso;0;3;12;53;1165;13;51;922;8509;0.066756365;0.029386824;0.040674809;0.07664318;0.095425378;0.133936693;0.797143449;0.760033303;645;1906;393;4971;922;8687;7702;49295;0;0;2;36;0;0;13;60;3178;14011;0;1;0;4790;13;106;71;445;0
33035;60463;20120102;9;4605;6;10;20;7;38;10411;72796;0;0;0;Aprovado;Sucesso;0;10;4;122;136;13;77;1727;8831;0;0;0.189607146;0.117602616;0.307367208;0.280990714;0.503025646;0.601406671;0;0;1974;8561;3200;20455;5237;43780;0;0;17;73;0;0;31;110;4736;15560;0;1;1149;10941;17;151;88;751;0
33240;60463;20120102;9;4605;6;0;0;0;0;0;0;1;0;0;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30879;60463;20120102;9;4604;6;12;8;2;11;3413;14482;3;3;100;Aprovado;Sucesso;0;0;2;16;196;2;3;2172;2221;0;0;0;0;0;0.046126226;1;0.953873774;0;0;0;0;0;668;3413;13814;0;0;1;16;0;0;4;22;631;4578;0;1;69;895;2;16;22;157;0
30887;60463;20120102;9;4604;6;8;2;2;12;666;9089;3;2;66.67;Reprovado;ReprEvadiu;0;1;0;6;0;0;0;0;15;0.45045045;0.916602487;0;0;0;0;0.54954955;0.083397513;300;8331;0;0;0;0;366;758;0;0;1;20;0;0;1;13;300;3834;0;0;0;213;0;10;4;83;0
30907;60463;20120102;9;4604;6;7;4;2;18;1733;20308;3;3;100;Desistente;ReprEvadiu;0;1;0;16;0;0;0;0;606;0;0.015067954;0;0.023045105;0;0.094937955;1;0.866948986;0;306;0;468;0;1928;1733;17606;0;0;6;25;0;0;6;29;246;3600;0;1;68;1748;5;17;18;139;0
31361;60463;20120102;9;4604;6;9;10;5;24;6488;44662;3;3;100;Aprovado;Sucesso;1;5;3;41;991;11;40;1863;7991;0;0;0.104500617;0.085217859;0;0.188168913;0.895499383;0.726613228;0;0;678;3806;0;8404;5810;32452;0;0;3;26;0;0;9;66;2409;12698;0;1;0;1614;12;65;32;302;0
32853;60463;20120102;9;4605;6;9;5;4;16;1621;14359;2;2;100;Reprovado;ReprEvadiu;0;1;0;10;0;0;18;0;2565;0;0;0.438618137;0.392297514;0.187538556;0.221672818;0.373843307;0.386029668;0;0;711;5633;304;3183;606;5543;0;0;0;16;0;0;2;11;360;1993;0;1;0;400;0;24;11;141;0
32973;60463;20120102;9;4605;6;0;0;0;0;0;0;6;0;0;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31576;60463;20120102;9;4604;6;10;0;0;9;0;11384;3;3;100;Aprovado;Sucesso;0;2;0;14;0;0;4;0;542;0;0;0;0;0;0.113404779;0;0.886595221;0;0;0;0;0;1291;0;10093;0;0;0;9;0;0;0;9;0;1282;0;1;0;416;0;12;0;145;0
31615;60463;20120102;9;4604;6;8;3;3;21;3488;38738;3;3;100;Aprovado;Sucesso;0;4;0;18;0;0;13;773;3967;0;0.021322732;0.086009174;0.063710052;0;0.174763798;0.913990826;0.740203418;0;826;300;2468;0;6770;3188;28674;0;0;0;21;0;0;10;54;1806;11724;0;1;0;5720;0;63;15;201;0
31862;60463;20120102;9;4604;6;2;0;0;1;0;0;3;0;0;Desistente;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31870;60463;20120102;9;4604;6;10;11;5;33;4394;77944;2;2;100;Reprovado;ReprEvadiu;0;15;2;66;1799;0;40;0;7262;0.06827492;0.040067228;0;0.111644257;0.218024579;0.496061275;0.713700501;0.35222724;300;3123;0;8702;958;38665;3136;27454;0;0;1;59;0;0;0;35;0;5141;0;1;259;10410;0;109;19;555;0
31877;60463;20120102;9;4604;6;2;0;0;2;0;453;2;0;0;Desistente;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;10;0;439;0;0;0;0;0;0;0;12;0
31887;60463;20120102;9;4604;6;9;10;5;30;5536;48491;3;3;100;Desistente;ReprEvadiu;2;12;8;51;1576;0;24;736;6078;0;0;0.054190751;0.014085088;0.634934971;0.396011631;0.310874277;0.589903281;0;0;300;683;3515;19203;1721;28605;0;0;1;29;0;0;11;70;1603;9321;0;1;146;2283;4;72;60;423;0
31749;60463;20120102;9;4604;6;4;0;0;4;0;5067;2;0;0;Desistente;ReprEvadiu;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0.293862246;0;0.706137754;0;0;0;0;0;1489;0;3578;0;0;0;0;0;0;0;25;0;2861;0;0;0;0;0;0;0;67;0
31750;60463;20120102;9;4604;6;8;3;2;12;879;15670;3;3;100;Aprovado;Sucesso;0;1;1;8;300;0;3;0;571;0;0;0;0.245245692;0.531285552;0.268091895;0.468714448;0.486662412;0;0;0;3843;467;4201;412;7626;0;0;3;19;0;0;2;22;50;2725;0;2;323;6995;4;103;10;93;0
31581;60463;20120102;9;4605;6;11;15;5;30;6028;35188;3;2;66.67;Aprovado;Sucesso;0;4;1;24;300;18;41;2575;6297;0;0.011253837;0.056569343;0.009690804;0.083443928;0.031345913;0.859986729;0.947709446;0;396;341;341;503;1103;5184;33348;0;0;3;28;0;0;0;18;0;1991;0;1;300;1043;18;61;27;254;0
31594;60463;20120102;9;4605;6;0;0;0;0;0;0;3;0;0;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31898;60463;20120102;9;4604;6;13;3;2;16;1340;24595;2;2;100;Aprovado;Sucesso;0;5;1;19;6;0;0;0;2564;0;0.036592803;0;0.231388494;0.737313433;0.20918886;0.262686567;0.522829843;0;900;0;5691;988;5145;352;12859;0;0;3;26;0;0;6;49;826;8465;0;1;14;1956;0;65;14;261;0
31927;60463;20120102;9;4604;6;9;3;2;7;726;6081;2;2;100;Reprovado;ReprEvadiu;0;0;0;1;0;0;3;0;1058;0;0;0;0;0;0.099654662;1;0.900345338;0;0;0;0;0;606;726;5475;0;0;1;3;0;0;0;8;0;1164;0;1;0;635;0;25;4;30;0
31980;60463;20120102;9;4604;6;10;11;5;27;4321;31493;3;3;100;Aprovado;Sucesso;0;6;1;24;918;0;1;0;1315;0;0.022449433;0;0;0.534367045;0.246245197;0.465632955;0.731305369;0;707;0;0;2309;7755;2012;23031;0;0;2;20;0;0;9;32;2364;7103;0;1;50;3863;0;62;27;198;0
9782;60463;20120102;9;4605;6;13;0;0;1;0;359;3;0;0;Reprovado;ReprEvadiu;0;0;0;1;0;0;0;0;313;0;1;0;0;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
15238;60463;20120102;9;4605;6;0;0;0;0;0;0;8;2;25;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18163;60463;20120102;9;4605;6;9;4;3;14;2122;13700;6;4;66.67;Reprovado;ReprEvadiu;0;0;0;2;0;3;7;616;2784;0;0;0.699811499;0.108394161;0;0.417372263;0.300188501;0.474233577;0;0;1485;1485;0;5718;637;6497;0;0;0;10;0;0;16;61;1102;7131;0;1;351;1863;3;20;23;116;0
22475;60463;20120102;9;4605;6;9;13;5;31;8471;45444;9;6;66.67;Aprovado;Sucesso;3;9;18;57;1756;0;0;561;1826;0;0;0.177310825;0.067819734;0.356746547;0.595612182;0.465942628;0.336568084;0;0;1502;3082;3022;27067;3947;15295;0;0;0;26;0;0;22;90;4216;19724;0;1;300;2776;4;23;74;336;0
23725;60463;20120102;9;4605;6;12;11;4;25;3950;28627;4;4;100;Reprovado;ReprEvadiu;0;2;3;21;361;0;2;307;1573;0;0;0;0;0.345316456;0.403849513;0.654683544;0.596150487;0;0;0;0;1364;11561;2586;17066;0;0;0;20;0;0;10;62;532;7587;0;1;750;5214;0;35;38;251;0
26702;60463;20120102;9;4605;6;12;31;6;39;14408;112192;6;4;66.67;Aprovado;Sucesso;0;13;5;116;497;30;118;3976;13473;0;0.01630241;0.15873126;0.094926554;0.086826763;0.14850435;0.754441977;0.740266686;0;1829;2287;10650;1251;16661;10870;83052;0;0;1;35;0;0;8;96;1858;19328;0;1;784;8123;34;215;62;793;0
32005;60463;20120102;9;4604;6;9;5;3;14;5080;19550;3;3;100;Aprovado;Sucesso;0;1;2;16;55;0;0;138;138;0;0.149565217;0;0.065626598;0.787401575;0.456521739;0.212598425;0.328286445;0;2924;0;1283;4000;8925;1080;6418;0;0;3;14;0;0;15;54;3566;8691;0;1;863;2826;0;27;36;150;0
18187;60463;20120102;9;4605;6;9;4;3;28;1320;53457;8;8;100;Aprovado;Sucesso;0;6;1;59;300;0;30;0;3612;0;0;0.48030303;0.086592963;0;0.069326749;0.51969697;0.844080289;0;0;634;4629;0;3706;686;45122;0;0;0;31;0;0;1;53;300;8040;0;1;0;3878;0;62;9;450;0
31299;60463;20120102;9;4605;6;11;13;4;26;8391;28385;3;3;100;Reprovado;ReprEvadiu;0;2;4;20;210;0;0;1389;3235;0;0;0;0;0.14932666;0.111995772;0.85067334;0.888004228;0;0;0;0;1253;3179;7138;25206;0;0;5;25;0;0;24;45;3667;7308;0;0;163;400;0;4;75;205;0
31321;60463;20120102;9;4605;6;9;4;2;15;2679;24429;2;2;100;Reprovado;ReprEvadiu;0;3;1;30;317;5;45;526;5917;0.181784248;0.045847149;0;0;0;0;0.818215752;0.954152851;487;1120;0;0;0;0;2192;23309;0;0;7;21;0;0;5;24;1040;5342;0;1;0;1406;12;62;19;132;0
18201;60463;20120102;9;4605;6;10;0;0;10;0;15648;2;2;100;Reprovado;ReprEvadiu;0;1;0;18;0;0;2;0;2480;0;0.026393149;0;0;0;0.086912065;0;0.886694785;0;413;0;0;0;1360;0;13875;0;0;0;13;0;0;0;1;0;666;0;0;0;44;0;6;0;192;0
18217;60463;20120102;9;4605;6;9;6;4;22;6643;40495;9;7;77.78;Aprovado;Sucesso;0;6;1;13;23;6;12;1178;4581;0.224446786;0.067835535;0;0.118384986;0.276832756;0.185701939;0.498720458;0.62807754;1491;2747;0;4794;1839;7520;3313;25434;0;0;0;21;0;0;8;32;1930;6128;1;2;2808;10210;21;57;22;212;0
18926;60463;20120102;9;4605;6;9;2;1;9;4561;15933;5;5;100;Reprovado;ReprEvadiu;0;1;0;4;0;0;0;0;0;0;0.054227076;0;0;0;0.028745371;1;0.917027553;0;864;0;0;0;458;4561;14611;0;0;8;23;0;0;7;25;1868;3840;0;1;938;2735;15;46;22;84;0
26983;60463;20120102;9;4605;6;9;0;0;8;0;6481;7;7;100;Aprovado;Sucesso;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0.727511187;0;0.272488813;0;0;0;0;0;4715;0;1766;0;0;0;7;0;0;0;10;0;2465;0;1;0;863;0;17;0;40;0
27708;60463;20120102;9;4605;6;10;4;2;20;1098;20529;5;5;100;Aprovado;Sucesso;0;3;3;28;309;0;0;0;300;0;0;0.340619308;0.183934921;0;0.434361148;0.659380692;0.381703931;0;0;374;3776;0;8917;724;7836;0;0;0;19;0;0;2;52;20;6516;0;1;76;2592;0;67;11;207;0
27804;60463;20120102;9;4605;6;8;4;2;8;704;5535;6;4;66.67;Aprovado;Sucesso;0;1;0;4;0;0;0;0;56;0;0;0;0.263053297;0;0.186449864;1;0.550496838;0;0;0;1456;0;1032;704;3047;0;0;2;10;0;0;0;1;0;10;0;1;37;1697;0;9;11;59;0
30776;60463;20120102;9;4605;6;13;25;6;38;6660;68651;3;3;100;Aprovado;Sucesso;0;1;5;79;702;0;11;992;5637;0;0.067952397;0;0.06080028;0.347147147;0.192422543;0.652852853;0.67882478;0;4665;0;4174;2312;13210;4348;46602;0;0;7;39;0;0;6;53;1145;10550;0;1;970;5505;2;39;78;621;0
30811;60463;20120102;9;4605;6;10;10;4;20;4551;24185;3;3;100;Reprovado;ReprEvadiu;0;1;2;10;335;0;0;0;912;0;0;0.147879587;0.161174282;0.54273786;0.343063883;0.309382553;0.495761836;0;0;673;3898;2470;8297;1408;11990;0;0;3;21;0;0;11;54;2775;10747;0;1;359;4258;0;16;34;158;0
30821;60463;20120102;9;4605;6;13;5;2;31;5131;90059;4;4;100;Aprovado;Sucesso;0;2;1;26;33;30;67;2105;9010;0;0.008216836;0.435002923;0.193284402;0;0.210972807;0.564997077;0.587525955;0;740;2232;17407;0;19000;2899;52912;0;0;1;49;0;0;2;63;424;17099;0;2;591;21028;30;252;18;466;0
27764;60465;20120102;9;4603;6;9;16;6;20;11482;42878;7;6;85.71;Aprovado;Sucesso;1;4;12;30;2229;0;78;520;6994;0;0;0.244992162;0.239749988;0.386779307;0.373384953;0.368228532;0.386865059;0;0;2813;10280;4441;16010;4228;16588;0;0;1;12;0;0;29;88;3127;12593;0;0;0;0;1;86;73;256;1
31661;60463;20120102;9;4604;6;4;0;0;3;0;4853;3;3;100;Desistente;ReprEvadiu;0;0;0;6;0;0;0;0;1189;0;0;0;0;0;0.428394807;0;0.571605193;0;0;0;0;0;2079;0;2774;0;0;0;5;0;0;0;3;0;515;0;0;0;0;0;2;0;36;0
31410;60465;20120102;9;4603;6;12;6;2;11;3375;14608;3;3;100;Reprovado;ReprEvadiu;0;1;0;4;0;0;0;0;29;0;0;0.088888889;0.118975904;0;0.398411829;0.911111111;0.482612267;0;0;300;1738;0;5820;3075;7050;0;0;0;7;0;0;5;41;1113;7495;0;0;0;0;0;5;11;90;0
31566;60465;20120102;9;4603;6;0;0;0;0;0;0;3;3;100;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31595;60465;20120102;9;4603;6;11;5;3;18;1030;15336;3;3;100;Reprovado;ReprEvadiu;0;0;0;8;0;0;0;0;1036;0;0;0.708737864;0.32909494;0.291262136;0.500521648;0;0.170383412;0;0;730;5047;300;7676;0;2613;0;0;0;10;0;0;0;46;0;5757;0;0;0;0;0;4;8;163;0
33306;60465;20120102;9;4603;6;5;0;0;15;0;16381;0;0;0;Reprovado;ReprEvadiu;0;4;0;36;0;0;2;0;621;0;0;0;0.117270008;0;0.78401807;0;0.098711922;0;0;0;1921;0;12843;0;1617;0;0;0;6;0;0;0;45;0;4837;0;0;0;0;0;10;0;177;0
33853;60465;20120102;9;4603;6;0;0;0;0;0;0;3;0;0;Reprovado;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30983;60463;20120102;9;4604;6;10;4;2;17;1273;26761;3;3;100;Aprovado;Sucesso;0;1;2;21;252;0;14;0;1329;0;0.044318224;0;0.011210343;0.422623723;0.215761743;0.577376277;0.728709689;0;1186;0;300;538;5774;735;19501;0;0;3;34;0;0;1;45;300;6523;0;1;59;1908;0;31;14;207;0
30989;60463;20120102;9;4604;6;8;16;6;25;4033;25705;4;4;100;Aprovado;Sucesso;0;1;0;26;0;0;0;129;144;0;0.054425209;0.148772626;0.481773974;0.520952145;0.314024509;0.330275229;0.149776308;0;1399;600;12384;2101;8072;1332;3850;0;0;1;27;0;0;11;40;1733;8014;1;2;500;2560;6;34;35;229;0
30989;97597;20120101;9;4444;6;14;14;4;27;3705;45996;0;0;0;Aprovado;Sucesso;2;7;8;105;1505;0;7;300;3259;0;0.01917558;0;0.281459257;0.574358974;0.191342725;0.425641026;0.508022437;0;882;0;12946;2128;8801;1577;23367;0;0;6;26;0;0;0;33;0;4659;0;0;0;0;7;21;39;597;0
30990;97597;20120101;9;4444;6;11;14;4;19;6162;47463;0;0;0;Aprovado;Sucesso;6;9;8;36;2484;3;30;992;10011;0.169263226;0.240166024;0;0;0.164232392;0.021321872;0.666504382;0.738512104;1043;11399;0;0;1012;1012;4107;35052;0;0;12;31;0;0;1;65;62;9649;0;0;0;0;11;43;52;328;0
31061;97597;20120101;9;4444;6;3;0;0;9;0;9893;0;0;0;Reprovado;ReprEvadiu;0;3;0;19;0;0;0;0;59;0;0.049327808;0;0.753664207;0;0.121702214;0;0.075305772;0;488;0;7456;0;1204;0;745;0;0;0;0;0;0;0;14;0;1666;0;0;0;0;0;3;0;154;0
31438;97597;20120101;9;4444;6;10;20;6;30;14694;73051;0;0;0;Aprovado;Sucesso;9;20;22;111;7160;23;37;4053;6481;0;0.061381774;0;0.126254261;0.41268545;0.243186267;0.58731455;0.569177698;0;4484;0;9223;6064;17765;8630;41579;0;0;8;24;0;0;0;42;0;3305;0;0;0;0;38;69;95;573;0
31465;97597;20120101;9;4444;6;12;7;3;24;5151;47460;0;0;0;Desistente;ReprEvadiu;1;9;3;49;2396;2;11;309;5930;0;0.063000421;0.058241118;0.026000843;0.195884294;0.178908555;0.745874587;0.732090181;0;2990;300;1234;1009;8491;3842;34745;0;0;5;15;0;0;1;23;58;4460;0;0;0;0;5;23;25;305;0
31467;97597;20120101;9;4444;6;10;11;2;12;1781;20774;0;0;0;Aprovado;Sucesso;1;4;4;21;550;0;1;0;815;0;0.226533166;0;0.044526812;0;0.08332531;1;0.645614711;0;4706;0;925;0;1731;1781;13412;0;0;0;1;0;0;0;4;0;739;0;0;0;0;1;4;27;185;0
31779;97597;20120101;9;4444;6;2;0;0;2;0;4517;0;0;0;Desistente;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4517;0;0;0;0;0;0;0;9;0;3074;0;0;0;0;0;0;0;17;0
31795;97597;20120101;9;4444;6;12;8;3;19;3397;43117;0;0;0;Aprovado;Sucesso;2;13;7;53;3116;0;45;114;4654;0;0;0.161318811;0.107567781;0.095672652;0.20082566;0.743008537;0.691606559;0;0;548;4638;325;8659;2524;29820;0;0;3;16;0;0;0;40;0;5474;0;0;0;0;2;63;42;489;0
31856;97597;20120101;9;4444;6;9;1;1;20;300;36021;0;0;0;Desistente;ReprEvadiu;0;4;0;30;0;0;11;0;2373;0;0.008328475;0;0.012631521;0;0.028316815;1;0.950723189;0;300;0;455;0;1020;300;34246;0;0;0;18;0;0;0;15;0;961;0;0;0;0;0;22;1;392;0
31862;97597;20120101;9;4444;6;10;0;0;9;0;11226;0;0;0;Reprovado;ReprEvadiu;0;1;0;24;0;0;0;0;81;0;0;0;0.06538393;0;0.440940673;0;0.493675396;0;0;0;734;0;4950;0;5542;0;0;0;3;0;0;0;22;0;1945;0;0;0;0;0;2;0;159;0
30705;97597;20120102;9;4445;6;12;3;2;21;1010;32089;3;3;100;Aprovado;Sucesso;0;8;3;31;358;0;72;0;4260;0.381188119;0.138209355;0;0;0.618811881;0.457415314;0;0.404375331;385;4435;0;0;625;14678;0;12976;0;0;1;4;0;0;0;15;0;2933;0;0;0;0;0;80;9;200;0
31087;97597;20120102;9;4445;6;9;5;3;14;3373;11762;2;2;100;Aprovado;Sucesso;1;3;5;13;927;0;1;334;1029;0.227986955;0.065380037;0;0;0.187963237;0.079408264;0.584049807;0.855211699;769;769;0;0;634;934;1970;10059;0;0;3;18;0;0;4;7;671;1342;0;0;0;0;1;6;23;90;0
31165;97597;20120102;9;4445;6;10;18;6;25;6226;19915;2;1;50;Aprovado;Sucesso;2;5;8;21;1324;0;1;323;1044;0;0;0.060070671;0.108963093;0.499357533;0.438714537;0.440571796;0.45232237;0;0;374;2170;3109;8737;2743;9008;0;0;9;13;0;0;1;18;300;2585;0;0;0;0;2;6;49;154;0
33188;97597;20120102;9;4445;6;4;0;0;17;0;35358;0;0;0;Desistente;ReprEvadiu;0;3;0;37;0;0;87;0;8811;0;0;0;0.155325527;0;0.270122744;0;0.574551728;0;0;0;5492;0;9551;0;20315;0;0;0;1;0;0;0;15;0;3430;0;0;0;0;0;90;0;219;0
