CodigoDisciplina;PeriodoLetivo;CodigoTurma;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado
60465;20130202;7297;18;10;7266;Sucesso;1;11;1162;0;69;0;0.110101844;0.053812276;0.836085879;0;800;391;6075;0;14;0;25;1777;0;0;4;107
60465;20130202;7297;52;14;18992;ReprEvadiu;4;22;1453;0;14;0;0.51305813;0.062868576;0.424073294;0;9744;1194;8054;0;33;0;45;9522;0;0;8;228
60465;20130202;7297;1;2;1009;ReprEvadiu;0;0;0;0;0;0;0.297324083;0;0.702675917;0;300;0;709;0;0;0;2;318;0;0;0;6
60465;20130202;7297;4;4;5281;ReprEvadiu;0;2;0;1;635;0;0;0;1;0;0;0;5281;0;3;0;16;3031;0;0;3;41
60465;20130202;7297;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;7;10;9841;ReprEvadiu;2;10;540;0;8;0;0.346204654;0.457270603;0.196524743;0;3407;4500;1934;0;9;0;23;4046;0;0;8;65
60465;20130202;7297;0;1;300;ReprEvadiu;0;0;0;0;0;0;0;1;0;0;0;300;0;0;0;0;0;0;0;0;0;1
60465;20130202;7297;16;10;16535;Sucesso;0;4;39;7;1326;0;0.400302389;0.176837012;0.422860599;0;6619;2924;6992;0;4;0;53;7158;0;0;9;137
60465;20130202;7297;12;11;10083;Sucesso;0;4;74;0;22;0.02975305;0.123574333;0.328572845;0.518099772;300;1246;3313;5224;0;4;0;21;4885;0;0;2;71
60465;20130202;7297;8;8;4273;Sucesso;0;4;0;0;24;0.168265855;0;0.096419377;0.735314767;719;0;412;3142;0;8;0;10;904;0;0;2;53
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;0;1;537;ReprEvadiu;0;0;0;0;17;0;0;0;1;0;0;0;537;0;0;0;2;500;0;0;0;4
60465;20130202;7297;8;9;9985;ReprEvadiu;0;4;309;0;97;0;0.199499249;0.126790185;0.673710566;0;1992;1266;6727;0;4;0;28;4801;0;0;2;82
60465;20130202;7297;7;5;7705;Sucesso;0;4;352;0;19;0;0.153536665;0.31109669;0.535366645;0;1183;2397;4125;0;5;0;11;906;0;0;2;47
60465;20130202;7297;4;9;5108;Sucesso;0;3;0;0;0;0.058731402;0.152701644;0.132732968;0.655833986;300;780;678;3350;0;5;0;3;700;0;0;2;30
60465;20130202;7297;20;15;26706;Sucesso;2;20;1642;0;918;0;0.277690407;0.568823485;0.153486108;0;7416;15191;4099;0;2;0;87;13866;0;0;4;194
60465;20130202;7297;0;1;300;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;300;0;0;0;0;0;0;0;0;1
60465;20130202;7297;4;6;4112;Sucesso;0;3;0;0;80;0;0.085603113;0.185554475;0.728842412;0;352;763;2997;0;3;0;7;2190;0;0;2;32
60465;20130202;7297;15;9;12408;Sucesso;3;19;2412;2;1331;0;0.272082527;0.099854932;0.62806254;0;3376;1239;7793;0;12;0;29;4708;0;0;5;120
60465;20130202;7297;0;2;981;ReprEvadiu;1;3;0;0;0;0;0;0.305810398;0.694189602;0;0;300;681;0;0;0;6;353;0;0;1;16
60465;20130202;7297;0;2;747;ReprEvadiu;0;0;0;0;0;0;0;0.443105756;0.556894244;0;0;331;416;0;0;0;3;615;0;0;0;5
60465;20130202;7297;3;3;2615;ReprEvadiu;0;0;0;0;0;0;0;0;1;0;0;0;2615;0;0;0;9;1848;0;0;0;14
60465;20130202;7297;9;10;7128;ReprEvadiu;1;9;16;0;306;0;0;0.65137486;0.34862514;0;0;4643;2485;0;2;0;14;2487;0;0;1;61
60465;20130202;7297;1;5;7693;ReprEvadiu;0;3;0;0;0;0;0.064734174;0.086572209;0.848693618;0;498;666;6529;0;0;0;16;5866;0;0;0;30
60465;20130202;7297;3;7;6107;ReprEvadiu;1;3;0;5;960;0.054363845;0.063697396;0.442279352;0.439659407;332;389;2701;2685;0;1;0;5;1759;0;0;6;33
60465;20130202;7297;22;7;12370;Sucesso;3;21;2207;0;0;0.117704123;0.111883589;0.144462409;0.625949879;1456;1384;1787;7743;0;35;0;15;2101;0;0;5;118
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;8;11;14972;Sucesso;0;4;0;4;1193;0;0.083823137;0.295150948;0.621025915;0;1255;4419;9298;0;5;0;31;6406;0;0;6;83
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;0;0;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60465;20130202;7297;6;6;8108;ReprEvadiu;0;0;0;0;0;0.284533794;0.083621115;0.263936852;0.367908239;2307;678;2140;2983;0;6;0;14;3604;0;0;0;44
60465;20130202;7297;37;15;31833;ReprEvadiu;0;12;98;10;1024;0;0.029591933;0.257028869;0.713379198;0;942;8182;22709;0;28;0;56;9731;0;0;20;271
60465;20130202;7297;13;6;17094;Sucesso;1;13;1244;0;0;0.068737569;0;0.095940096;0.835322335;1175;0;1640;14279;0;12;0;29;6210;0;0;3;134
60465;20130202;7297;8;10;28208;Sucesso;6;30;651;61;5011;0.068207601;0.120214124;0.340187181;0.471391095;1924;3391;9596;13297;0;3;0;38;8869;0;0;69;140
60465;20140101;7411;6;8;13406;ReprEvadiu;0;2;0;3;1612;0;0.105325973;0.0639266;0.830747427;0;1412;857;11137;0;1;24;12;4266;0;0;3;55
60465;20140101;7411;41;12;32023;Sucesso;0;17;2292;7;889;0.063641757;0.039065672;0.102239016;0.795053555;2038;1251;3274;25460;0;6;2185;47;9517;0;0;7;237
60465;20140101;7411;28;11;17825;ReprEvadiu;0;10;310;1;188;0.067826087;0.181654979;0.261374474;0.48914446;1209;3238;4659;8719;0;2;33;87;5905;0;0;1;202
60465;20140101;7411;139;17;63157;ReprEvadiu;8;129;10171;0;5;0;0.234985829;0.098104723;0.666909448;0;14841;6196;42120;0;15;186;108;11821;0;0;9;856
60465;20140101;7411;0;3;2567;ReprEvadiu;0;1;0;0;0;0;0.546162836;0.233735878;0.220101286;0;1402;600;565;0;0;0;8;665;0;0;0;23
60465;20140101;7411;2;5;3399;ReprEvadiu;1;2;0;0;395;0;0;0.209767579;0.790232421;0;0;713;2686;0;0;0;8;1123;0;0;1;22
60465;20140101;7411;13;11;13391;ReprEvadiu;1;8;1764;0;0;0;0.196699276;0.584198342;0.219102382;0;2634;7823;2934;0;2;307;18;3386;0;0;2;82
60465;20140101;7411;12;10;8892;ReprEvadiu;1;7;22;3;866;0.103351327;0;0.109874044;0.786774629;919;0;977;6996;0;5;349;12;1992;0;0;4;80
60465;20140101;7411;20;6;7855;ReprEvadiu;1;7;148;0;4;0;0.043284532;0.41247613;0.544239338;0;340;3240;4275;0;8;647;7;1081;0;0;1;63
60465;20140101;7411;20;9;10507;ReprEvadiu;0;1;41;0;0;0;0.216998192;0.720567241;0.062434567;0;2280;7571;656;0;4;326;43;5314;0;0;0;89
60465;20140101;7411;14;12;19418;Sucesso;4;22;2932;0;0;0;0.110928005;0.20594294;0.683129056;0;2154;3999;13265;0;2;275;53;6564;0;0;4;173
60465;20140101;7411;32;15;36284;ReprEvadiu;4;30;3888;2;396;0;0.294950943;0.191792526;0.513256532;0;10702;6959;18623;0;3;94;59;7577;0;0;6;260
60465;20140101;7411;13;8;6676;Sucesso;0;1;72;0;278;0;0.198472139;0.419862193;0.381665668;0;1325;2803;2548;0;6;428;12;2063;0;0;0;55
60465;20140101;7411;2;5;3042;Sucesso;0;1;0;0;4;0;0;0.187705457;0.812294543;0;0;571;2471;0;3;623;10;1169;0;0;0;26
60465;20140101;7411;6;7;4058;ReprEvadiu;0;0;0;0;300;0;0.214144899;0.403647117;0.382207984;0;869;1638;1551;0;2;309;16;755;0;0;0;48
60465;20140101;7411;12;6;8628;Sucesso;2;7;43;0;931;0;0.212100139;0.194019471;0.593880389;0;1830;1674;5124;0;3;322;26;2052;0;0;2;95
60465;20140101;7411;5;6;9201;ReprEvadiu;0;0;0;1;1862;0;0.238561026;0.099989132;0.661449842;0;2195;920;6086;0;0;0;22;4301;0;0;1;59
60465;20140101;7411;0;2;2304;ReprEvadiu;1;5;0;0;0;0.869791667;0;0;0.130208333;2004;0;0;300;0;0;0;4;109;0;0;1;21
60465;20140101;7411;12;6;6922;Sucesso;0;6;681;0;43;0;0.421121063;0.424154869;0.154724068;0;2915;2936;1071;0;3;306;40;3153;0;0;0;84
60465;20140101;7411;6;9;7730;ReprEvadiu;0;1;0;0;488;0;0.038809832;0.038809832;0.922380336;0;300;300;7130;0;0;0;15;1426;0;0;0;55
60465;20140101;7411;0;4;3313;ReprEvadiu;2;11;0;0;0;0;0.690612738;0.309387262;0;0;2288;1025;0;0;0;0;8;402;0;0;2;46
60465;20140101;7411;0;6;10217;ReprEvadiu;0;6;0;0;0;0;0.056180875;0.185964569;0.757854556;0;574;1900;7743;0;0;0;16;4360;0;0;0;63
60465;20140101;7411;0;3;2077;ReprEvadiu;0;1;0;0;0;0;0;1;0;0;0;2077;0;0;1;300;0;0;0;0;0;8
60465;20140101;7411;7;6;11367;ReprEvadiu;1;6;300;0;0;0;0.636931468;0.32858274;0.034485792;0;7240;3735;392;0;2;322;13;4104;0;0;1;47
60465;20140101;7411;14;6;11774;ReprEvadiu;0;2;0;0;0;0.251656192;0;0.298624087;0.449719721;2963;0;3516;5295;0;1;8;20;4449;0;0;0;81
60465;20140101;7411;13;9;8174;ReprEvadiu;7;13;824;0;0;0.050403719;0.334475165;0.295326645;0.31979447;412;2734;2414;2614;0;3;470;10;2073;0;0;7;77
60465;20140101;7411;0;4;1795;ReprEvadiu;0;0;0;0;0;0;0;0.629526462;0.370473538;0;0;1130;665;0;0;0;4;394;0;0;0;12
60465;20140101;7411;9;6;5197;Sucesso;0;1;0;0;0;0;0;0.603425053;0.396574947;0;0;3136;2061;0;3;359;11;2169;0;0;0;36
60465;20140101;7411;13;6;5283;Sucesso;0;3;62;0;0;0;0.115086125;0.813931478;0.070982396;0;608;4300;375;0;5;339;17;2798;0;0;0;62
60465;20140101;7411;64;14;60158;Sucesso;9;94;16037;13;1891;0;0.251171914;0.306758868;0.442069218;0;15110;18454;26594;0;4;911;60;11990;0;0;23;381
60465;20140101;7411;30;19;62689;Sucesso;8;35;3856;0;94;0;0.128012889;0.401984399;0.470002712;0;8025;25200;29464;0;7;1234;82;19837;0;0;8;406
60465;20140101;7411;13;18;29742;Sucesso;7;37;1506;12;1412;0;0.27866317;0.242384507;0.478952323;0;8288;7209;14245;0;8;897;53;7885;0;0;19;247
60465;20140101;7411;56;14;29612;ReprEvadiu;3;31;592;11;2595;0;0.266614886;0.169998649;0.563386465;0;7895;5034;16683;0;24;2413;28;7973;0;0;14;236
60465;20140101;7411;18;11;29971;Sucesso;1;28;661;12;2306;0;0;0.036735511;0.963264489;0;0;1101;28870;0;8;1249;46;8115;0;0;13;243
60465;20140101;7411;63;17;33592;Sucesso;3;54;1080;16;2188;0.009853537;0.287419624;0.374136699;0.328590141;331;9655;12568;11038;0;11;2138;73;5707;0;0;19;452
60465;20140101;7411;17;10;17716;ReprEvadiu;2;28;974;9;2484;0.019304583;0.122036577;0.294592459;0.564066381;342;2162;5219;9993;0;7;264;34;4791;0;0;11;181
60465;20140101;7411;17;8;12526;Sucesso;4;24;978;20;1859;0.073846399;0.027702379;0.216828996;0.681622226;925;347;2716;8538;0;5;88;16;1446;0;0;25;142
60465;20140101;7411;72;15;40518;Sucesso;3;43;2902;1;409;0.096401599;0.007404117;0.382052421;0.514141863;3906;300;15480;20832;0;8;229;73;15661;0;0;4;362
60465;20140101;7411;28;12;38166;Sucesso;3;33;7789;9;3651;0.053634125;0.128962951;0.451606142;0.365796782;2047;4922;17236;13961;0;5;627;37;7273;0;0;12;241
60465;20140101;7411;40;16;46538;Sucesso;5;91;4442;0;40;0;0.279040784;0.28537969;0.435579526;0;12986;13281;20271;0;5;122;64;13453;0;0;5;426
60465;20140101;7411;40;16;46538;Sucesso;5;91;4442;0;40;0;0.279040784;0.28537969;0.435579526;0;12986;13281;20271;0;5;122;64;13453;0;0;5;426
60465;20140101;7411;22;13;17427;ReprEvadiu;3;25;1549;6;1170;0.117633557;0.03150284;0.196878407;0.653985195;2050;549;3431;11397;0;10;460;27;4149;0;0;9;186
60465;20140101;7411;0;5;13725;ReprEvadiu;0;9;0;11;3538;0;0.053406193;0.297632058;0.648961749;0;733;4085;8907;0;2;49;25;3649;0;0;11;120
60465;20140101;7411;18;8;17424;Sucesso;1;21;786;3;597;0.030130854;0.084825528;0.073289715;0.811753903;525;1478;1277;14144;0;9;160;34;6883;0;0;6;178
60465;20140101;7411;57;21;56420;Sucesso;4;33;1683;0;101;0;0.048564339;0.252126905;0.699308756;0;2740;14225;39455;0;11;2373;76;15093;0;0;4;412
60465;20140101;7411;10;9;18930;Sucesso;0;2;10;0;46;0;0;0.08858954;0.91141046;0;0;1677;17253;0;8;411;47;12234;0;0;0;119
60465;20140101;7411;17;10;18212;ReprEvadiu;4;31;3950;2;1194;0.021634087;0.053755765;0.359707885;0.564902262;394;979;6551;10288;0;2;49;27;4033;0;0;6;185
60465;20140101;7411;0;1;0;ReprEvadiu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
